Date 1,Time 1,RSSI,Badge,Date 2,Badge to Badge 1,6,7,8
2020-11-12,22:03:49:,207,14,2020-11-12,22:03:46,[15:230],,
2020-11-12,22:03:53:,207,15,2020-11-12,22:03:47,[14:227],,
2020-11-12,22:03:53:,206,14,2020-11-12,22:03:54,[15:230],,
2020-11-12,22:04:01:,207,15,2020-11-12,22:03:55,[14:228],[14:228],
2020-11-12,22:04:01:,206,14,2020-11-12,22:04:02,[15:230],,
2020-11-12,22:04:07:,207,15,2020-11-12,22:04:03,[14:228],,
2020-11-12,22:04:16:,206,14,2020-11-12,22:04:10,[15:230],,
2020-11-12,22:04:16:,207,15,2020-11-12,22:04:11,,,
2020-11-12,22:04:21:,206,14,2020-11-12,22:04:18,[15:230],,
2020-11-12,22:04:31:,206,14,2020-11-12,22:04:26,,,
2020-11-12,22:04:32:,207,15,2020-11-12,22:04:27,[14:228],,
2020-11-12,22:04:37:,206,14,2020-11-12,22:04:34,[15:230],,
2020-11-12,22:04:38:,207,15,2020-11-12,22:04:35,[14:228],,
2020-11-12,22:04:42:,206,14,2020-11-12,22:04:42,[15:230],,
2020-11-12,22:04:52:,207,15,2020-11-12,22:04:51,[14:228],,
2020-11-12,22:04:56:,206,14,2020-11-12,22:04:50,,,
2020-11-12,22:05:00:,207,15,2020-11-12,22:04:59,[14:228],,
2020-11-12,22:05:04:,206,14,2020-11-12,22:04:58,[15:230],,
2020-11-12,22:05:05:,206,14,2020-11-12,22:05:06,[15:230],,
2020-11-12,22:05:11:,207,15,2020-11-12,22:05:07,[14:228],[14:228],
2020-11-12,22:05:18:,207,14,2020-11-12,22:05:14,[15:230],,
2020-11-12,22:05:21:,207,15,2020-11-12,22:05:15,,,
2020-11-12,22:05:22:,207,15,2020-11-12,22:05:23,[14:228],,
2020-11-12,22:05:30:,207,15,2020-11-12,22:05:31,,,
2020-11-12,22:05:33:,205,14,2020-11-12,22:05:30,[15:230],,
2020-11-12,22:05:43:,208,15,2020-11-12,22:05:39,[14:228],,
2020-11-12,22:05:44:,207,14,2020-11-12,22:05:38,[15:230],,
2020-11-12,22:05:48:,207,14,2020-11-12,22:05:46,[15:230],,
2020-11-12,22:05:50:,208,15,2020-11-12,22:05:47,[14:228],,
2020-11-12,22:05:59:,206,14,2020-11-12,22:05:54,[15:230],,
2020-11-12,22:06:00:,208,15,2020-11-12,22:05:55,[14:228],,
2020-11-12,22:06:02:,207,14,2020-11-12,22:06:02,[15:230],,
2020-11-12,22:06:04:,208,15,2020-11-12,22:06:03,[14:228],[14:228],
2020-11-12,22:06:14:,208,15,2020-11-12,22:06:11,,,
2020-11-12,22:06:15:,206,14,2020-11-12,22:06:10,[15:230],,
2020-11-12,22:06:23:,207,14,2020-11-12,22:06:18,[15:230],,
2020-11-12,22:06:23:,208,15,2020-11-12,22:06:19,[14:228],,
2020-11-12,22:06:27:,208,15,2020-11-12,22:06:27,[14:228],,
2020-11-12,22:06:32:,207,14,2020-11-12,22:06:26,[15:230],,
2020-11-12,22:06:33:,207,14,2020-11-12,22:06:34,[15:230],,
2020-11-12,22:06:35:,208,15,2020-11-12,22:06:35,[14:228],[14:228],
2020-11-12,22:06:46:,207,14,2020-11-12,22:06:42,[15:230],,
2020-11-12,22:06:47:,207,15,2020-11-12,22:06:43,,,
2020-11-12,22:06:51:,206,14,2020-11-12,22:06:50,[15:230],,
2020-11-12,22:06:55:,208,15,2020-11-12,22:06:51,[14:228],,
2020-11-12,22:07:01:,209,15,2020-11-12,22:06:59,[14:228],,
2020-11-12,22:07:04:,206,14,2020-11-12,22:06:58,[15:230],,
2020-11-12,22:07:10:,209,15,2020-11-12,22:07:07,,,
2020-11-12,22:07:10:,206,14,2020-11-12,22:07:06,[15:230],,
2020-11-12,22:07:14:,209,14,2020-11-12,22:07:14,[15:230],,
2020-11-12,22:07:20:,208,15,2020-11-12,22:07:15,[14:228],,
2020-11-12,22:07:24:,206,14,2020-11-12,22:07:22,[15:230],,
2020-11-12,22:07:28:,208,15,2020-11-12,22:07:23,[14:228],,
2020-11-12,22:07:31:,208,15,2020-11-12,22:07:31,[14:228],,
2020-11-12,22:07:35:,205,14,2020-11-12,22:07:30,[15:230],,
2020-11-12,22:07:39:,206,14,2020-11-12,22:07:38,[15:230],,
2020-11-12,22:07:41:,208,15,2020-11-12,22:07:39,[14:228],,
2020-11-12,22:07:48:,205,14,2020-11-12,22:07:46,[15:230],,
2020-11-12,22:07:55:,206,14,2020-11-12,22:07:54,,,
2020-11-12,22:07:56:,208,15,2020-11-12,22:07:55,[14:228],,
2020-11-12,22:08:02:,208,15,2020-11-12,22:08:03,[14:228],,
2020-11-12,22:08:11:,206,14,2020-11-12,22:08:10,[15:230],,
2020-11-12,22:08:16:,208,15,2020-11-12,22:08:11,[14:228],,
2020-11-12,22:08:19:,206,14,2020-11-12,22:08:18,[15:230],,
2020-11-12,22:08:20:,208,15,2020-11-12,22:08:19,[14:228],,
2020-11-12,22:08:30:,206,14,2020-11-12,22:08:26,[15:230],,
2020-11-12,22:08:33:,208,15,2020-11-12,22:08:27,[14:228],,
2020-11-12,22:08:37:,208,15,2020-11-12,22:08:35,[14:228],,
2020-11-12,22:08:38:,206,14,2020-11-12,22:08:34,[15:230],,
2020-11-12,22:08:42:,208,15,2020-11-12,22:08:43,[14:228],,
2020-11-12,22:08:43:,206,14,2020-11-12,22:08:42,[15:230],,
2020-11-12,22:08:52:,206,14,2020-11-12,22:08:50,[15:230],,
2020-11-12,22:08:56:,208,15,2020-11-12,22:08:51,[14:228],,
2020-11-12,22:08:57:,206,14,2020-11-12,22:08:58,[15:230],,
2020-11-12,22:08:59:,208,15,2020-11-12,22:08:59,[14:228],[14:228],
2020-11-12,22:09:06:,206,14,2020-11-12,22:09:06,[15:230],,
2020-11-12,22:09:12:,208,15,2020-11-12,22:09:07,[14:228],,
2020-11-12,22:09:16:,208,15,2020-11-12,22:09:15,,,
2020-11-12,22:09:16:,206,14,2020-11-12,22:09:14,[15:230],,
2020-11-12,22:09:25:,206,14,2020-11-12,22:09:22,[15:230],,
2020-11-12,22:09:26:,208,15,2020-11-12,22:09:23,[14:228],,
2020-11-12,22:09:32:,211,15,2020-11-12,22:09:31,[14:228],,
2020-11-12,22:09:34:,206,14,2020-11-12,22:09:30,[15:230],,
2020-11-12,22:09:38:,206,14,2020-11-12,22:09:38,[15:230],,
2020-11-12,22:09:43:,208,15,2020-11-12,22:09:39,[14:228],,
2020-11-12,22:09:47:,206,14,2020-11-12,22:09:46,[15:230],,
2020-11-12,22:09:50:,208,15,2020-11-12,22:09:47,[14:228],,
2020-11-12,22:09:58:,206,14,2020-11-12,22:09:54,[15:230],,
2020-11-12,22:09:59:,208,15,2020-11-12,22:09:55,[14:228],,
2020-11-12,22:10:05:,208,15,2020-11-12,22:10:03,[14:228],,
2020-11-12,22:10:06:,206,14,2020-11-12,22:10:02,[15:230],,
2020-11-12,22:10:14:,206,14,2020-11-12,22:10:10,[15:230],,
2020-11-12,22:10:17:,208,15,2020-11-12,22:10:11,[14:228],,
2020-11-12,22:10:20:,206,14,2020-11-12,22:10:18,,,
2020-11-12,22:10:21:,208,15,2020-11-12,22:10:19,[14:228],,
2020-11-12,22:10:32:,206,14,2020-11-12,22:10:26,[15:230],[15:230],
2020-11-12,22:10:32:,208,15,2020-11-12,22:10:27,[14:228],,
2020-11-12,22:10:38:,206,14,2020-11-12,22:10:34,[15:230],,
2020-11-12,22:10:44:,208,15,2020-11-12,22:10:43,[14:228],,
2020-11-12,22:10:47:,206,14,2020-11-12,22:10:42,,,
2020-11-12,22:10:55:,206,14,2020-11-12,22:10:50,[15:230],,
2020-11-12,22:10:55:,208,15,2020-11-12,22:10:51,[14:228],,
2020-11-12,22:10:58:,205,14,2020-11-12,22:10:58,[15:230],,
2020-11-12,22:10:58:,207,15,2020-11-12,22:10:59,[14:228],[14:228],
2020-11-12,22:11:06:,205,14,2020-11-12,22:11:06,[15:230],,
2020-11-12,22:11:13:,206,15,2020-11-12,22:11:07,,,
2020-11-12,22:11:14:,206,15,2020-11-12,22:11:15,[14:228],,
2020-11-12,22:11:16:,206,14,2020-11-12,22:11:14,,,
2020-11-12,22:11:23:,207,15,2020-11-12,22:11:23,[14:228],,
2020-11-12,22:11:26:,206,14,2020-11-12,22:11:22,[15:230],[15:230],
2020-11-12,22:11:30:,208,15,2020-11-12,22:11:31,[14:228],,
2020-11-12,22:11:36:,205,14,2020-11-12,22:11:30,[15:230],,
2020-11-12,22:11:38:,206,14,2020-11-12,22:11:38,[15:230],,
2020-11-12,22:11:45:,206,15,2020-11-12,22:11:39,[14:228],,
2020-11-12,22:11:47:,207,15,2020-11-12,22:11:47,[14:228],,
2020-11-12,22:11:50:,206,14,2020-11-12,22:11:46,,,
2020-11-12,22:11:56:,207,15,2020-11-12,22:11:55,[14:228],,
2020-11-12,22:11:59:,206,14,2020-11-12,22:11:54,[15:230],[15:230],
2020-11-12,22:12:05:,206,14,2020-11-12,22:12:02,[15:230],,
2020-11-12,22:12:08:,207,15,2020-11-12,22:12:03,[14:228],,
2020-11-12,22:12:16:,207,15,2020-11-12,22:12:11,[14:229],,
2020-11-12,22:12:23:,205,14,2020-11-12,22:12:18,[15:231],,
2020-11-12,22:12:26:,206,14,2020-11-12,22:12:26,[15:231],,
2020-11-12,22:12:30:,208,15,2020-11-12,22:12:27,[14:229],[14:228],
2020-11-12,22:12:37:,207,15,2020-11-12,22:12:35,,,
2020-11-12,22:12:39:,206,14,2020-11-12,22:12:34,[15:231],,
2020-11-12,22:12:41:,206,14,2020-11-12,22:12:42,[15:231],,
2020-11-12,22:12:43:,207,15,2020-11-12,22:12:43,[14:229],[14:229],
2020-11-12,22:12:52:,206,14,2020-11-12,22:12:50,[15:231],,
2020-11-12,22:12:57:,207,15,2020-11-12,22:12:51,,,
2020-11-12,22:13:01:,207,15,2020-11-12,22:12:59,[14:228],,
2020-11-12,22:13:03:,205,14,2020-11-12,22:12:58,,,
2020-11-12,22:13:08:,206,15,2020-11-12,22:13:07,[14:228],,
2020-11-12,22:13:11:,206,14,2020-11-12,22:13:06,[15:231],[15:231],
2020-11-12,22:13:16:,205,14,2020-11-12,22:13:14,[15:231],,
2020-11-12,22:13:20:,207,15,2020-11-12,22:13:15,[14:228],,
2020-11-12,22:13:22:,206,14,2020-11-12,22:13:22,[15:231],,
2020-11-12,22:13:29:,206,15,2020-11-12,22:13:23,[14:228],,
2020-11-12,22:13:31:,207,15,2020-11-12,22:13:31,[14:229],,
2020-11-12,22:13:31:,207,14,2020-11-12,22:13:30,,,
2020-11-12,22:13:42:,206,14,2020-11-12,22:13:38,[15:231],[15:231],
2020-11-12,22:13:45:,208,15,2020-11-12,22:13:39,[14:229],,
2020-11-12,22:13:47:,206,14,2020-11-12,22:13:46,,,
2020-11-12,22:13:53:,207,15,2020-11-12,22:13:47,[14:229],,
2020-11-12,22:13:57:,206,15,2020-11-12,22:13:55,[14:229],,
2020-11-12,22:13:58:,205,14,2020-11-12,22:13:54,[15:231],,
2020-11-12,22:14:03:,206,14,2020-11-12,22:14:02,[15:231],,
2020-11-12,22:14:04:,208,15,2020-11-12,22:14:03,[14:229],,
2020-11-12,22:14:13:,207,15,2020-11-12,22:14:11,[14:229],,
2020-11-12,22:14:16:,206,14,2020-11-12,22:14:10,[15:231],,
2020-11-12,22:14:21:,207,14,2020-11-12,22:14:18,[15:231],,
2020-11-12,22:14:23:,207,15,2020-11-12,22:14:19,[14:229],,
2020-11-12,22:14:27:,208,15,2020-11-12,22:14:27,[14:229],,
2020-11-12,22:14:29:,205,14,2020-11-12,22:14:26,[15:231],,
2020-11-12,22:14:34:,205,14,2020-11-12,22:14:34,[15:231],,
2020-11-12,22:14:39:,207,15,2020-11-12,22:14:35,[14:229],,
2020-11-12,22:14:45:,206,14,2020-11-12,22:14:42,[15:231],,
2020-11-12,22:14:45:,207,15,2020-11-12,22:14:43,[14:229],,
2020-11-12,22:14:50:,206,14,2020-11-12,22:14:50,[15:231],,
2020-11-12,22:14:55:,207,15,2020-11-12,22:14:51,[14:229],,
2020-11-12,22:14:59:,207,15,2020-11-12,22:14:59,[14:229],,
2020-11-12,22:15:03:,205,14,2020-11-12,22:14:58,[15:231],,
2020-11-12,22:15:06:,205,14,2020-11-12,22:15:06,[15:231],,
2020-11-12,22:15:13:,207,15,2020-11-12,22:15:07,[14:229],[14:229],
2020-11-12,22:15:15:,206,14,2020-11-12,22:15:14,,,
2020-11-12,22:15:20:,207,15,2020-11-12,22:15:15,,,
2020-11-12,22:15:22:,206,14,2020-11-12,22:15:22,[15:231],[15:231],
2020-11-12,22:15:27:,208,15,2020-11-12,22:15:23,[14:229],,
2020-11-12,22:15:30:,206,14,2020-11-12,22:15:30,[15:231],,
2020-11-12,22:15:31:,207,15,2020-11-12,22:15:31,[14:229],,
2020-11-12,22:15:38:,206,14,2020-11-12,22:15:38,[15:231],,
2020-11-12,22:15:42:,207,15,2020-11-12,22:15:39,[14:229],[14:229],
2020-11-12,22:15:47:,206,14,2020-11-12,22:15:46,[15:231],,
2020-11-12,22:15:47:,206,15,2020-11-12,22:15:47,,,
2020-11-12,22:15:57:,207,15,2020-11-12,22:15:55,[14:229],,
2020-11-12,22:15:59:,206,14,2020-11-12,22:15:54,[15:231],,
2020-11-12,22:16:03:,206,14,2020-11-12,22:16:02,[15:231],,
2020-11-12,22:16:08:,207,15,2020-11-12,22:16:03,[14:229],,
2020-11-12,22:16:13:,206,14,2020-11-12,22:16:10,[15:231],,
2020-11-12,22:16:15:,207,15,2020-11-12,22:16:11,[14:229],,
2020-11-12,22:16:19:,207,15,2020-11-12,22:16:19,[14:229],,
2020-11-12,22:16:20:,206,14,2020-11-12,22:16:18,[15:231],,
2020-11-12,22:16:31:,207,14,2020-11-12,22:16:26,[15:231],,
2020-11-12,22:16:32:,207,15,2020-11-12,22:16:27,[14:229],,
2020-11-12,22:16:35:,207,15,2020-11-12,22:16:35,[14:229],,
2020-11-12,22:16:39:,207,14,2020-11-12,22:16:34,[15:231],,
2020-11-12,22:16:42:,207,14,2020-11-12,22:16:42,[15:231],,
2020-11-12,22:16:43:,207,15,2020-11-12,22:16:43,[14:229],[14:229],
2020-11-12,22:16:50:,207,14,2020-11-12,22:16:50,[15:231],,
2020-11-12,22:16:57:,207,15,2020-11-12,22:16:51,[14:229],,
2020-11-12,22:16:58:,207,15,2020-11-12,22:16:59,,,
2020-11-12,22:17:04:,206,14,2020-11-12,22:16:58,[15:231],,
2020-11-12,22:17:06:,206,14,2020-11-12,22:17:06,[15:231],,
2020-11-12,22:17:08:,207,15,2020-11-12,22:17:07,[14:229],[14:229],
2020-11-12,22:17:18:,206,14,2020-11-12,22:17:14,[15:231],,
2020-11-12,22:17:20:,207,15,2020-11-12,22:17:15,,,
2020-11-12,22:17:24:,207,15,2020-11-12,22:17:23,[14:229],,
2020-11-12,22:17:35:,207,15,2020-11-12,22:17:31,,,
2020-11-12,22:17:35:,206,14,2020-11-12,22:17:30,[15:231],,
2020-11-12,22:17:39:,206,14,2020-11-12,22:17:38,[15:232],,
2020-11-12,22:17:40:,207,15,2020-11-12,22:17:39,[14:229],,
2020-11-12,22:17:49:,207,14,2020-11-12,22:17:46,[15:232],,
2020-11-12,22:17:51:,207,15,2020-11-12,22:17:47,[14:229],,
2020-11-12,22:18:00:,206,14,2020-11-12,22:17:54,[15:232],,
2020-11-12,22:18:01:,206,15,2020-11-12,22:17:55,[14:229],,
2020-11-12,22:18:02:,206,15,2020-11-12,22:18:03,[14:229],,
2020-11-12,22:18:08:,206,14,2020-11-12,22:18:02,,,
2020-11-12,22:18:12:,205,14,2020-11-12,22:18:10,[15:232],[15:232],
2020-11-12,22:18:17:,207,15,2020-11-12,22:18:11,[14:229],,
2020-11-12,22:18:17:,205,14,2020-11-12,22:18:18,,,
2020-11-12,22:18:25:,206,15,2020-11-12,22:18:19,[14:230],[14:229],
2020-11-12,22:18:28:,206,15,2020-11-12,22:18:27,,,
2020-11-12,22:18:31:,204,14,2020-11-12,22:18:26,[15:232],[15:232],
2020-11-12,22:18:34:,205,14,2020-11-12,22:18:34,[15:232],,
2020-11-12,22:18:40:,205,15,2020-11-12,22:18:35,[14:229],[14:229],
2020-11-12,22:18:42:,205,14,2020-11-12,22:18:42,[15:231],,
2020-11-12,22:18:45:,206,15,2020-11-12,22:18:43,[14:229],,
2020-11-12,22:18:51:,204,14,2020-11-12,22:18:50,[15:232],,
2020-11-12,22:18:53:,206,15,2020-11-12,22:18:51,,,
2020-11-12,22:18:58:,204,14,2020-11-12,22:18:58,[15:232],,
2020-11-12,22:19:02:,205,15,2020-11-12,22:18:59,[14:229],,
2020-11-12,22:19:08:,206,15,2020-11-12,22:19:07,[14:230],,
2020-11-12,22:19:12:,205,14,2020-11-12,22:19:06,[15:232],,
2020-11-12,22:19:14:,206,15,2020-11-12,22:19:15,[14:229],,
2020-11-12,22:19:17:,204,14,2020-11-12,22:19:14,[15:232],,
2020-11-12,22:19:22:,205,14,2020-11-12,22:19:22,[15:232],,
2020-11-12,22:19:28:,206,15,2020-11-12,22:19:23,[14:229],[14:229],
2020-11-12,22:19:30:,204,14,2020-11-12,22:19:30,[15:232],,
2020-11-12,22:19:36:,207,15,2020-11-12,22:19:31,,,
2020-11-12,22:19:39:,205,14,2020-11-12,22:19:38,[15:231],,
2020-11-12,22:19:39:,207,15,2020-11-12,22:19:39,[14:229],,
2020-11-12,22:19:48:,204,14,2020-11-12,22:19:46,[15:232],,
2020-11-12,22:19:48:,206,15,2020-11-12,22:19:47,[14:230],,
2020-11-12,22:19:55:,206,15,2020-11-12,22:19:55,[14:229],,
2020-11-12,22:19:56:,204,14,2020-11-12,22:19:54,[15:232],,
2020-11-12,22:20:02:,207,15,2020-11-12,22:20:03,[14:229],,
2020-11-12,22:20:03:,204,14,2020-11-12,22:20:02,[15:232],,
2020-11-12,22:20:11:,205,14,2020-11-12,22:20:10,[15:232],,
2020-11-12,22:20:15:,206,15,2020-11-12,22:20:11,[14:230],,
2020-11-12,22:20:23:,208,15,2020-11-12,22:20:19,[14:229],,
2020-11-12,22:20:24:,207,14,2020-11-12,22:20:18,[15:232],,
2020-11-12,22:20:32:,206,14,2020-11-12,22:20:26,[15:232],,
2020-11-12,22:20:32:,207,15,2020-11-12,22:20:27,[14:229],,
2020-11-12,22:20:34:,206,14,2020-11-12,22:20:34,[15:232],,
2020-11-12,22:20:40:,207,15,2020-11-12,22:20:35,[14:230],,
2020-11-12,22:20:42:,207,15,2020-11-12,22:20:43,[14:230],,
2020-11-12,22:20:45:,206,14,2020-11-12,22:20:42,[15:232],,
2020-11-12,22:20:55:,206,14,2020-11-12,22:20:50,[15:232],,
2020-11-12,22:20:57:,207,15,2020-11-12,22:20:51,[14:230],,
2020-11-12,22:20:59:,206,14,2020-11-12,22:20:58,[15:232],,
2020-11-12,22:21:01:,207,15,2020-11-12,22:20:59,[14:229],,
2020-11-12,22:21:06:,206,14,2020-11-12,22:21:06,[15:232],,
2020-11-12,22:21:06:,207,15,2020-11-12,22:21:07,[14:230],[14:229],
2020-11-12,22:21:19:,205,14,2020-11-12,22:21:14,[15:232],,
2020-11-12,22:21:19:,207,15,2020-11-12,22:21:15,,,
2020-11-12,22:21:22:,205,14,2020-11-12,22:21:22,[15:232],,
2020-11-12,22:21:29:,207,15,2020-11-12,22:21:23,[14:229],[14:229],
2020-11-12,22:21:34:,207,15,2020-11-12,22:21:31,,,
2020-11-12,22:21:34:,205,14,2020-11-12,22:21:30,,,
2020-11-12,22:21:41:,207,15,2020-11-12,22:21:39,[14:229],,
2020-11-12,22:21:42:,205,14,2020-11-12,22:21:38,[15:232],[15:232],
2020-11-12,22:21:50:,205,14,2020-11-12,22:21:46,[15:232],,
2020-11-12,22:21:52:,207,15,2020-11-12,22:21:47,[14:230],,
2020-11-12,22:21:54:,207,15,2020-11-12,22:21:55,[14:230],,
2020-11-12,22:21:59:,205,14,2020-11-12,22:21:54,[15:232],,
2020-11-12,22:22:02:,208,14,2020-11-12,22:22:02,[15:232],,
2020-11-12,22:22:03:,207,15,2020-11-12,22:22:03,[14:229],,
2020-11-12,22:22:10:,207,15,2020-11-12,22:22:11,[14:229],,
2020-11-12,22:22:14:,206,14,2020-11-12,22:22:10,[15:232],,
2020-11-12,22:22:20:,207,15,2020-11-12,22:22:19,[14:230],,
2020-11-12,22:22:20:,206,14,2020-11-12,22:22:18,[15:232],,
2020-11-12,22:22:27:,207,15,2020-11-12,22:22:27,[14:230],,
2020-11-12,22:22:28:,206,14,2020-11-12,22:22:26,[15:232],,
2020-11-12,22:22:35:,205,14,2020-11-12,22:22:34,[15:232],,
2020-11-12,22:22:41:,207,15,2020-11-12,22:22:35,[14:229],,
2020-11-12,22:22:44:,208,15,2020-11-12,22:22:43,[14:229],,
2020-11-12,22:22:45:,206,14,2020-11-12,22:22:42,[15:232],,
2020-11-12,22:22:49:,205,14,2020-11-12,22:22:50,[15:232],,
2020-11-12,22:22:55:,207,15,2020-11-12,22:22:51,[14:230],[14:229],
2020-11-12,22:22:59:,207,15,2020-11-12,22:22:59,,,
2020-11-12,22:23:00:,205,14,2020-11-12,22:22:58,[15:232],,
2020-11-12,22:23:11:,205,14,2020-11-12,22:23:06,[15:232],,
2020-11-12,22:23:12:,207,15,2020-11-12,22:23:07,[14:229],,
2020-11-12,22:23:14:,206,14,2020-11-12,22:23:14,[15:232],,
2020-11-12,22:23:18:,206,15,2020-11-12,22:23:15,[14:229],,
2020-11-12,22:23:22:,206,14,2020-11-12,22:23:22,[15:232],,
2020-11-12,22:23:29:,207,15,2020-11-12,22:23:23,[14:229],,
2020-11-12,22:23:30:,206,14,2020-11-12,22:23:30,,,
2020-11-12,22:23:32:,207,15,2020-11-12,22:23:31,[14:230],[14:229],
2020-11-12,22:23:38:,207,15,2020-11-12,22:23:39,,,
2020-11-12,22:23:42:,205,14,2020-11-12,22:23:38,[15:232],[15:232],
2020-11-12,22:23:49:,205,14,2020-11-12,22:23:46,[15:232],,
2020-11-12,22:23:51:,207,15,2020-11-12,22:23:47,[14:229],,
2020-11-12,22:23:58:,208,14,2020-11-12,22:23:54,[15:232],,
2020-11-12,22:24:00:,208,15,2020-11-12,22:23:55,[14:229],,
2020-11-12,22:24:03:,206,14,2020-11-12,22:24:02,[15:232],,
2020-11-12,22:24:05:,207,15,2020-11-12,22:24:03,[14:230],,
2020-11-12,22:24:12:,206,14,2020-11-12,22:24:10,[15:232],,
2020-11-12,22:24:12:,208,15,2020-11-12,22:24:11,[14:229],,
2020-11-12,22:24:17:,205,14,2020-11-12,22:24:18,[15:232],,
2020-11-12,22:24:20:,206,15,2020-11-12,22:24:19,[14:229],[14:229],
2020-11-12,22:24:31:,205,14,2020-11-12,22:24:26,[15:232],,
2020-11-12,22:24:32:,206,15,2020-11-12,22:24:27,,,
2020-11-12,22:24:37:,206,14,2020-11-12,22:24:34,[15:231],,
2020-11-12,22:24:38:,206,15,2020-11-12,22:24:35,[14:229],,
2020-11-12,22:24:47:,206,14,2020-11-12,22:24:42,[15:232],,
2020-11-12,22:24:48:,206,15,2020-11-12,22:24:43,[14:230],,
2020-11-12,22:24:52:,207,15,2020-11-12,22:24:51,[14:230],,
2020-11-12,22:24:53:,206,14,2020-11-12,22:24:50,[15:232],,
2020-11-12,22:24:59:,206,14,2020-11-12,22:24:58,[15:232],,
2020-11-12,22:25:02:,206,15,2020-11-12,22:24:59,[14:229],,
2020-11-12,22:25:09:,206,15,2020-11-12,22:25:07,[14:229],,
2020-11-12,22:25:11:,205,14,2020-11-12,22:25:06,[15:232],,
2020-11-12,22:25:15:,205,14,2020-11-12,22:25:14,[15:232],,
2020-11-12,22:25:17:,206,15,2020-11-12,22:25:15,[14:229],,
2020-11-12,22:25:21:,206,14,2020-11-12,22:25:22,[15:232],,
2020-11-12,22:25:24:,206,15,2020-11-12,22:25:23,[14:230],[14:230],
2020-11-12,22:25:33:,206,15,2020-11-12,22:25:31,,,
2020-11-12,22:25:36:,205,14,2020-11-12,22:25:30,[15:232],,
2020-11-12,22:25:43:,206,14,2020-11-12,22:25:38,[15:232],,
2020-11-12,22:25:43:,207,15,2020-11-12,22:25:39,[14:230],,
2020-11-12,22:25:51:,206,14,2020-11-12,22:25:46,[15:232],,
2020-11-12,22:25:53:,207,15,2020-11-12,22:25:47,[14:229],,
2020-11-12,22:25:56:,205,14,2020-11-12,22:25:54,,,
2020-11-12,22:26:01:,207,15,2020-11-12,22:25:55,[14:229],,
2020-11-12,22:26:04:,206,14,2020-11-12,22:26:02,,,
2020-11-12,22:26:08:,207,15,2020-11-12,22:26:03,[14:229],,
2020-11-12,22:26:09:,206,14,2020-11-12,22:26:10,[15:232],[15:232],
2020-11-12,22:26:14:,207,15,2020-11-12,22:26:11,[14:229],[14:229],
2020-11-12,22:26:20:,206,14,2020-11-12,22:26:18,[15:232],,
2020-11-12,22:26:21:,207,15,2020-11-12,22:26:19,,,
2020-11-12,22:26:27:,207,15,2020-11-12,22:26:27,[14:229],,
2020-11-12,22:26:29:,206,14,2020-11-12,22:26:26,[15:232],,
2020-11-12,22:26:38:,206,14,2020-11-12,22:26:34,[15:232],,
2020-11-12,22:26:41:,207,15,2020-11-12,22:26:35,[14:229],,
2020-11-12,22:26:42:,207,14,2020-11-12,22:26:42,[15:232],,
2020-11-12,22:26:46:,206,15,2020-11-12,22:26:43,[14:229],,
2020-11-12,22:26:50:,206,14,2020-11-12,22:26:50,[15:232],,
2020-11-12,22:26:57:,206,15,2020-11-12,22:26:51,[14:230],[14:230],
2020-11-12,22:27:03:,206,15,2020-11-12,22:26:59,,,
2020-11-12,22:27:04:,205,14,2020-11-12,22:26:58,,,
2020-11-12,22:27:07:,207,15,2020-11-12,22:27:07,[14:229],,
2020-11-12,22:27:12:,207,14,2020-11-12,22:27:06,[15:232],[15:232],
2020-11-12,22:27:16:,207,15,2020-11-12,22:27:15,[14:229],,
2020-11-12,22:27:19:,207,14,2020-11-12,22:27:14,[15:232],,
2020-11-12,22:27:21:,207,14,2020-11-12,22:27:22,[15:232],,
2020-11-12,22:27:24:,207,15,2020-11-12,22:27:23,[14:229],[14:229],
2020-11-12,22:27:30:,207,15,2020-11-12,22:27:31,,,
2020-11-12,22:27:31:,206,14,2020-11-12,22:27:30,[15:232],,
2020-11-12,22:27:43:,206,14,2020-11-12,22:27:38,[15:232],,
2020-11-12,22:27:47:,206,14,2020-11-12,22:27:46,,,
2020-11-12,22:27:49:,207,15,2020-11-12,22:27:47,[14:229],,
2020-11-12,22:27:59:,206,14,2020-11-12,22:27:54,[15:232],,
2020-11-12,22:27:59:,207,15,2020-11-12,22:27:55,[14:229],,
2020-11-12,22:28:03:,206,14,2020-11-12,22:28:02,[15:232],,
2020-11-12,22:28:08:,209,15,2020-11-12,22:28:03,[14:229],,
2020-11-12,22:28:14:,206,14,2020-11-12,22:28:10,[15:232],,
2020-11-12,22:28:15:,206,15,2020-11-12,22:28:11,[14:230],,
2020-11-12,22:28:20:,206,15,2020-11-12,22:28:19,[14:229],,
2020-11-12,22:28:23:,206,14,2020-11-12,22:28:18,[15:232],,
2020-11-12,22:28:26:,206,15,2020-11-12,22:28:27,[14:229],,
2020-11-12,22:28:29:,206,14,2020-11-12,22:28:26,[15:232],,
2020-11-12,22:28:33:,206,14,2020-11-12,22:28:34,[15:232],,
2020-11-12,22:28:38:,206,15,2020-11-12,22:28:35,[14:230],[14:229],
2020-11-12,22:28:43:,206,15,2020-11-12,22:28:43,,,
2020-11-12,22:28:46:,206,14,2020-11-12,22:28:42,[15:232],,
2020-11-12,22:28:51:,206,14,2020-11-12,22:28:50,[15:232],,
2020-11-12,22:28:51:,206,15,2020-11-12,22:28:51,[14:230],,
